
13500 atoms
0 bonds
0 angles
0 dihedrals
0 impropers

2 atom types
0 bond types
0 angle types
0 dihedral types
0 improper types

0.000000 64.500000 xlo xhi
0.000000 64.500000 ylo yhi
0.000000 64.500000 zlo zhi

Atoms

1 2 0.000000 0.000000 0.000000
2 1 4.300000 0.000000 0.000000
3 1 8.600000 0.000000 0.000000
4 1 12.900000 0.000000 0.000000
5 1 17.200000 0.000000 0.000000
6 2 21.500000 0.000000 0.000000
7 1 25.800000 0.000000 0.000000
8 1 30.100000 0.000000 0.000000
9 2 34.400000 0.000000 0.000000
10 1 38.700000 0.000000 0.000000
11 2 43.000000 0.000000 0.000000
12 2 47.300000 0.000000 0.000000
13 2 51.600000 0.000000 0.000000
14 1 55.900000 0.000000 0.000000
15 1 60.200000 0.000000 0.000000
16 2 2.150000 2.150000 0.000000
17 2 6.450000 2.150000 0.000000
18 2 10.750000 2.150000 0.000000
19 1 15.050000 2.150000 0.000000
20 1 19.350000 2.150000 0.000000
21 1 23.650000 2.150000 0.000000
22 1 27.950000 2.150000 0.000000
23 1 32.250000 2.150000 0.000000
24 1 36.550000 2.150000 0.000000
25 1 40.850000 2.150000 0.000000
26 1 45.150000 2.150000 0.000000
27 1 49.450000 2.150000 0.000000
28 1 53.750000 2.150000 0.000000
29 2 58.050000 2.150000 0.000000
30 2 62.350000 2.150000 0.000000
31 2 0.000000 4.300000 0.000000
32 2 4.300000 4.300000 0.000000
33 2 8.600000 4.300000 0.000000
34 1 12.900000 4.300000 0.000000
35 1 17.200000 4.300000 0.000000
36 2 21.500000 4.300000 0.000000
37 1 25.800000 4.300000 0.000000
38 1 30.100000 4.300000 0.000000
39 2 34.400000 4.300000 0.000000
40 2 38.700000 4.300000 0.000000
41 1 43.000000 4.300000 0.000000
42 2 47.300000 4.300000 0.000000
43 1 51.600000 4.300000 0.000000
44 2 55.900000 4.300000 0.000000
45 2 60.200000 4.300000 0.000000
46 1 2.150000 6.450000 0.000000
47 2 6.450000 6.450000 0.000000
48 1 10.750000 6.450000 0.000000
49 2 15.050000 6.450000 0.000000
50 2 19.350000 6.450000 0.000000
51 1 23.650000 6.450000 0.000000
52 1 27.950000 6.450000 0.000000
53 2 32.250000 6.450000 0.000000
54 1 36.550000 6.450000 0.000000
55 1 40.850000 6.450000 0.000000
56 1 45.150000 6.450000 0.000000
57 2 49.450000 6.450000 0.000000
58 1 53.750000 6.450000 0.000000
59 1 58.050000 6.450000 0.000000
60 1 62.350000 6.450000 0.000000
61 1 0.000000 8.600000 0.000000
62 1 4.300000 8.600000 0.000000
63 1 8.600000 8.600000 0.000000
64 2 12.900000 8.600000 0.000000
65 1 17.200000 8.600000 0.000000
66 1 21.500000 8.600000 0.000000
67 2 25.800000 8.600000 0.000000
68 1 30.100000 8.600000 0.000000
69 2 34.400000 8.600000 0.000000
70 1 38.700000 8.600000 0.000000
71 1 43.000000 8.600000 0.000000
72 1 47.300000 8.600000 0.000000
73 1 51.600000 8.600000 0.000000
74 2 55.900000 8.600000 0.000000
75 1 60.200000 8.600000 0.000000
76 1 2.150000 10.750000 0.000000
77 1 6.450000 10.750000 0.000000
78 2 10.750000 10.750000 0.000000
79 2 15.050000 10.750000 0.000000
80 2 19.350000 10.750000 0.000000
81 1 23.650000 10.750000 0.000000
82 2 27.950000 10.750000 0.000000
83 2 32.250000 10.750000 0.000000
84 1 36.550000 10.750000 0.000000
85 1 40.850000 10.750000 0.000000
86 1 45.150000 10.750000 0.000000
87 2 49.450000 10.750000 0.000000
88 1 53.750000 10.750000 0.000000
89 1 58.050000 10.750000 0.000000
90 1 62.350000 10.750000 0.000000
91 1 0.000000 12.900000 0.000000
92 2 4.300000 12.900000 0.000000
93 1 8.600000 12.900000 0.000000
94 2 12.900000 12.900000 0.000000
95 2 17.200000 12.900000 0.000000
96 1 21.500000 12.900000 0.000000
97 2 25.800000 12.900000 0.000000
98 1 30.100000 12.900000 0.000000
99 1 34.400000 12.900000 0.000000
100 1 38.700000 12.900000 0.000000
101 1 43.000000 12.900000 0.000000
102 1 47.300000 12.900000 0.000000
103 1 51.600000 12.900000 0.000000
104 1 55.900000 12.900000 0.000000
105 2 60.200000 12.900000 0.000000
106 1 2.150000 15.050000 0.000000
107 2 6.450000 15.050000 0.000000
108 2 10.750000 15.050000 0.000000
109 1 15.050000 15.050000 0.000000
110 1 19.350000 15.050000 0.000000
111 1 23.650000 15.050000 0.000000
112 1 27.950000 15.050000 0.000000
113 1 32.250000 15.050000 0.000000
114 1 36.550000 15.050000 0.000000
115 2 40.850000 15.050000 0.000000
116 2 45.150000 15.050000 0.000000
117 1 49.450000 15.050000 0.000000
118 1 53.750000 15.050000 0.000000
119 1 58.050000 15.050000 0.000000
120 2 62.350000 15.050000 0.000000
121 1 0.000000 17.200000 0.000000
122 1 4.300000 17.200000 0.000000
123 2 8.600000 17.200000 0.000000
124 1 12.900000 17.200000 0.000000
125 1 17.200000 17.200000 0.000000
126 1 21.500000 17.200000 0.000000
127 2 25.800000 17.200000 0.000000
128 2 30.100000 17.200000 0.000000
129 1 34.400000 17.200000 0.000000
130 1 38.700000 17.200000 0.000000
131 1 43.000000 17.200000 0.000000
132 1 47.300000 17.200000 0.000000
133 1 51.600000 17.200000 0.000000
134 1 55.900000 17.200000 0.000000
135 2 60.200000 17.200000 0.000000
136 1 2.150000 19.350000 0.000000
137 1 6.450000 19.350000 0.000000
138 1 10.750000 19.350000 0.000000
139 1 15.050000 19.350000 0.000000
140 1 19.350000 19.350000 0.000000
141 1 23.650000 19.350000 0.000000
142 2 27.950000 19.350000 0.000000
143 2 32.250000 19.350000 0.000000
144 2 36.550000 19.350000 0.000000
145 2 40.850000 19.350000 0.000000
146 1 45.150000 19.350000 0.000000
147 1 49.450000 19.350000 0.000000
148 2 53.750000 19.350000 0.000000
149 2 58.050000 19.350000 0.000000
150 1 62.350000 19.350000 0.000000
151 1 0.000000 21.500000 0.000000
152 1 4.300000 21.500000 0.000000
153 1 8.600000 21.500000 0.000000
154 1 12.900000 21.500000 0.000000
155 1 17.200000 21.500000 0.000000
156 1 21.500000 21.500000 0.000000
157 1 25.800000 21.500000 0.000000
158 2 30.100000 21.500000 0.000000
159 2 34.400000 21.500000 0.000000
160 2 38.700000 21.500000 0.000000
161 1 43.000000 21.500000 0.000000
162 2 47.300000 21.500000 0.000000
163 1 51.600000 21.500000 0.000000
164 1 55.900000 21.500000 0.000000
165 1 60.200000 21.500000 0.000000
166 2 2.150000 23.650000 0.000000
167 2 6.450000 23.650000 0.000000
168 1 10.750000 23.650000 0.000000
169 2 15.050000 23.650000 0.000000
170 1 19.350000 23.650000 0.000000
171 1 23.650000 23.650000 0.000000
172 1 27.950000 23.650000 0.000000
173 1 32.250000 23.650000 0.000000
174 2 36.550000 23.650000 0.000000
175 1 40.850000 23.650000 0.000000
176 1 45.150000 23.650000 0.000000
177 1 49.450000 23.650000 0.000000
178 2 53.750000 23.650000 0.000000
179 1 58.050000 23.650000 0.000000
180 1 62.350000 23.650000 0.000000
181 2 0.000000 25.800000 0.000000
182 1 4.300000 25.800000 0.000000
183 1 8.600000 25.800000 0.000000
184 2 12.900000 25.800000 0.000000
185 1 17.200000 25.800000 0.000000
186 1 21.500000 25.800000 0.000000
187 1 25.800000 25.800000 0.000000
188 2 30.100000 25.800000 0.000000
189 1 34.400000 25.800000 0.000000
190 1 38.700000 25.800000 0.000000
191 2 43.000000 25.800000 0.000000
192 2 47.300000 25.800000 0.000000
193 1 51.600000 25.800000 0.000000
194 2 55.900000 25.800000 0.000000
195 2 60.200000 25.800000 0.000000
196 1 2.150000 27.950000 0.000000
197 2 6.450000 27.950000 0.000000
198 1 10.750000 27.950000 0.000000
199 1 15.050000 27.950000 0.000000
200 2 19.350000 27.950000 0.000000
201 1 23.650000 27.950000 0.000000
202 1 27.950000 27.950000 0.000000
203 1 32.250000 27.950000 0.000000
204 2 36.550000 27.950000 0.000000
205 1 40.850000 27.950000 0.000000
206 1 45.150000 27.950000 0.000000
207 1 49.450000 27.950000 0.000000
208 1 53.750000 27.950000 0.000000
209 2 58.050000 27.950000 0.000000
210 2 62.350000 27.950000 0.000000
211 1 0.000000 30.100000 0.000000
212 2 4.300000 30.100000 0.000000
213 2 8.600000 30.100000 0.000000
214 1 12.900000 30.100000 0.000000
215 1 17.200000 30.100000 0.000000
216 1 21.500000 30.100000 0.000000
217 1 25.800000 30.100000 0.000000
218 1 30.100000 30.100000 0.000000
219 2 34.400000 30.100000 0.000000
220 1 38.700000 30.100000 0.000000
221 2 43.000000 30.100000 0.000000
222 1 47.300000 30.100000 0.000000
223 1 51.600000 30.100000 0.000000
224 1 55.900000 30.100000 0.000000
225 2 60.200000 30.100000 0.000000
226 1 2.150000 32.250000 0.000000
227 1 6.450000 32.250000 0.000000
228 1 10.750000 32.250000 0.000000
229 2 15.050000 32.250000 0.000000
230 1 19.350000 32.250000 0.000000
231 1 23.650000 32.250000 0.000000
232 1 27.950000 32.250000 0.000000
233 1 32.250000 32.250000 0.000000
234 1 36.550000 32.250000 0.000000
235 2 40.850000 32.250000 0.000000
